run_id,method,dataset,scene,execution,psnr,ssim,lpips,process_wall_s,native_train_s,fps,peak_device_mib,peak_torch_allocated_mib,gaussians,evidence_group,curve_export,paper_usage
transfer/single/legs_raw/playroom,legs_raw,db,playroom,single,30.521141052246094,0.9118651151657104,0.22466464340686798,402.0,366.4427296369507,549.484769365336,10526.0,8066.6748046875,891045.0,transfer,logs/train/transfer/single/legs_raw/playroom/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/room,legs_raw,mipnerf360,room,single,32.61243438720703,0.9307554960250854,0.19217072427272797,581.0,534.4174427117615,358.7224286102455,14590.0,12182.82666015625,1018137.0,transfer,logs/train/transfer/single/legs_raw/room/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/stump,legs_raw,mipnerf360,stump,single,27.38901138305664,0.8105126619338989,0.17688655853271484,583.0,551.293709616811,319.9651730616073,12468.0,9190.5,2258553.0,transfer,logs/train/transfer/single/legs_raw/stump/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/train,legs_raw,tnt,train,single,22.758134841918945,0.842383861541748,0.16684593260288239,563.0,525.3251042808104,264.3788828227954,13790.0,9074.76171875,1447315.0,transfer,logs/train/transfer/single/legs_raw/train/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/treehill,legs_raw,mipnerf360,treehill,single,22.69526481628418,0.6558606624603271,0.2712289094924927,708.0,671.6528019100816,262.31300729907315,17507.0,10675.61767578125,3213903.0,transfer,logs/train/transfer/single/legs_raw/treehill/curves.csv.xz,Main and appendix cross-host paired results
transfer/single/legs_raw/truck,legs_raw,tnt,truck,single,26.590394973754883,0.89644855260849,0.12364991009235382,703.0,666.635685542184,305.91991635002285,17099.0,10500.03125,1912305.0,transfer,logs/train/transfer/single/legs_raw/truck/curves.csv.xz,Main and appendix cross-host paired results
shorter_transfer/single/raw_shortergs/bicycle,raw_shortergs,mipnerf360,bicycle,single,25.1295891,0.7592649,0.223885,,229.2924919128418,256.9253662180936,17339.0,13577.18701171875,5987072,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/bicycle/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/bicycle,shortergs_factorgrad,mipnerf360,bicycle,single,25.1436405,0.7596919,0.223696,,231.426367521286,259.30689217587667,17057.0,13583.015625,5987072,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/bicycle/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/flowers,raw_shortergs,mipnerf360,flowers,single,21.6644039,0.6064062,0.3285666,,209.59557557106018,270.2064275740274,13093.0,10015.01806640625,3618304,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/flowers/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/flowers,shortergs_factorgrad,mipnerf360,flowers,single,21.7140408,0.6059928,0.3301013,,208.71513628959656,275.56005898702415,12831.0,10013.943359375,3618304,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/flowers/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/garden,raw_shortergs,mipnerf360,garden,single,27.1467342,0.8582603,0.1135155,,291.80172204971313,174.1280408986448,18391.0,13343.505859375,5728128,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/garden/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/garden,shortergs_factorgrad,mipnerf360,garden,single,27.15065,0.8569205,0.1159515,,293.42397952079773,173.00836822062686,17707.0,13337.8779296875,5728128,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/garden/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/stump,raw_shortergs,mipnerf360,stump,single,26.5815754,0.7653064,0.2411447,,159.14519262313843,302.20683624360254,12905.0,10094.8251953125,4867328,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/stump/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/stump,shortergs_factorgrad,mipnerf360,stump,single,26.7008324,0.767616,0.2412441,,159.3780074119568,294.544564859855,12891.0,10094.6611328125,4867328,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/stump/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/treehill,raw_shortergs,mipnerf360,treehill,single,22.3981419,0.6196659,0.3453431,,199.6121416091919,286.6450899172857,12597.0,9264.80908203125,3770240,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/treehill/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/treehill,shortergs_factorgrad,mipnerf360,treehill,single,22.5231628,0.6184074,0.348811,,197.54462122917175,302.4177373245045,12865.0,9264.9912109375,3770240,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/treehill/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/room,raw_shortergs,mipnerf360,room,single,30.7387352,0.9150413,0.2240482,,141.50961828231812,299.5802788287597,19225.0,15786.12890625,1548928,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/room/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/room,shortergs_factorgrad,mipnerf360,room,single,30.7803497,0.9135851,0.227018,,137.74979090690613,307.1868436403906,18573.0,15780.25244140625,1548928,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/room/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/counter,raw_shortergs,mipnerf360,counter,single,28.7669735,0.9015432,0.2078577,,157.45769810676575,251.66557923939882,15521.0,12487.77099609375,1190912,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/counter/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/counter,shortergs_factorgrad,mipnerf360,counter,single,28.711565,0.8993598,0.2113315,,155.37888860702515,255.8513752254333,15279.0,12488.2314453125,1190912,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/counter/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/kitchen,raw_shortergs,mipnerf360,kitchen,single,31.2278881,0.9248315,0.1282745,,208.97130274772644,216.2200207633158,18433.0,14523.03271484375,1803648,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/kitchen/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/kitchen,shortergs_factorgrad,mipnerf360,kitchen,single,30.2790318,0.9018528,0.1479206,,207.63638734817505,217.14535312863555,18723.0,14527.0986328125,1803648,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/kitchen/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/bonsai,raw_shortergs,mipnerf360,bonsai,single,31.6082935,0.9350702,0.2100807,,138.06636691093445,307.0299147625906,17289.0,14642.740234375,1252352,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/bonsai/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/bonsai,shortergs_factorgrad,mipnerf360,bonsai,single,31.4428387,0.933965,0.2129208,,137.14685153961182,308.4583616177093,17163.0,14640.66552734375,1252352,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/bonsai/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/truck,raw_shortergs,tnt,truck,single,25.2435398,0.876133,0.1438546,,191.5250289440155,255.68047743070107,10289.0,7228.28125,2584064,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/truck/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/truck,shortergs_factorgrad,tnt,truck,single,25.2372456,0.8750733,0.1471419,,190.31845378875732,251.67796148506196,10087.0,7223.482421875,2584064,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/truck/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/train,raw_shortergs,tnt,train,single,21.6323071,0.8108793,0.2003494,,193.91876101493835,278.95991927114625,8755.0,5705.68408203125,1085440,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/train/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/train,shortergs_factorgrad,tnt,train,single,21.7589207,0.8098713,0.2055747,,192.40427780151367,284.98928072239715,8419.0,5698.22119140625,1085440,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/train/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/drjohnson,raw_shortergs,db,drjohnson,single,28.9311008,0.893212,0.2507848,,136.18199062347412,282.0239784957968,16617.0,13099.755859375,3273600,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/drjohnson/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/drjohnson,shortergs_factorgrad,db,drjohnson,single,28.9317608,0.8948708,0.2525121,,135.44854760169983,288.35735550557894,17643.0,13087.298828125,3273600,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/drjohnson/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/raw_shortergs/playroom,raw_shortergs,db,playroom,single,29.911272,0.9002484,0.2463089,,117.98799204826355,345.4023985631496,12815.0,9733.65380859375,2326016,shorter_transfer,logs/train/shorter_transfer/single/raw_shortergs/playroom/curves.csv.xz,Shorter-GS composition results
shorter_transfer/single/shortergs_factorgrad/playroom,shortergs_factorgrad,db,playroom,single,29.9657516,0.9015092,0.2483538,,117.6938054561615,358.7634961072403,12749.0,9740.02490234375,2326016,shorter_transfer,logs/train/shorter_transfer/single/shortergs_factorgrad/playroom/curves.csv.xz,Shorter-GS composition results
vanilla_full_boundary/single/vanilla_full/drjohnson,vanilla_full,db,drjohnson,single,29.444351196289062,0.9035757780075073,0.2394677698612213,,2028.49504415493,,,,3087817.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/drjohnson/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/playroom,vanilla_full,db,playroom,single,29.886747360229492,0.9015037417411804,0.24501076340675354,,1518.0000983010978,,,,1928715.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/playroom/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/bicycle,vanilla_full,mipnerf360,bicycle,single,25.132837295532227,0.7483472228050232,0.2424110621213913,,2485.545877240016,,,,4780812.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/bicycle/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/bonsai,vanilla_full,mipnerf360,bonsai,single,32.21247100830078,0.9453474283218384,0.18190312385559082,,1344.0847456749761,,,,1083755.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/bonsai/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/counter,vanilla_full,mipnerf360,counter,single,29.03182029724121,0.9127160906791687,0.1855071485042572,,1662.7557277570013,,,,1072652.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/counter/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/flowers,vanilla_full,mipnerf360,flowers,single,21.368457794189453,0.5879167318344116,0.3589383661746979,,1713.980752415955,,,,2886043.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/flowers/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/garden,vanilla_full,mipnerf360,garden,single,27.28620719909668,0.8557061553001404,0.1228320524096489,,2495.446623498923,,,,4445737.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/garden/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/kitchen,vanilla_full,mipnerf360,kitchen,single,31.275625228881836,0.9303140640258789,0.11807592958211899,,2033.9569426620146,,,,1604887.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/kitchen/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/room,vanilla_full,mipnerf360,room,single,31.553945541381836,0.9253767728805542,0.197676882147789,,1718.595958246966,,,,1265659.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/room/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/stump,vanilla_full,mipnerf360,stump,single,26.783742904663086,0.7714349627494812,0.2420729547739029,,1908.1713521879865,,,,4193958.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/stump/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/treehill,vanilla_full,mipnerf360,treehill,single,22.63105010986328,0.6364500522613525,0.34770476818084717,,1824.086232499918,,,,3031353.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/treehill/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/train,vanilla_full,tnt,train,single,22.075679779052734,0.8159936666488647,0.20168854296207428,,937.2278388249688,,,,1091062.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/train/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
vanilla_full_boundary/single/vanilla_full/truck,vanilla_full,tnt,truck,single,25.39312171936035,0.8794122934341431,0.1459810584783554,,1133.1963893839857,,,,2083258.0,vanilla_full_boundary,logs/train/vanilla_full_boundary/single/vanilla_full/truck/curves.csv.xz,Vanilla Full slower-than-Late boundary reported in the host discussion
mechanism/single/factorgrad_full/train,factorgrad_full,tnt,train,single,22.258581161499023,0.800112783908844,0.24889619648456573,132.0,120.72507906623957,,5854.0,2681.8525390625,222743.0,mechanism,logs/train/mechanism/single/factorgrad_full/train/curves.csv.xz,"Gradient, topology and runtime mechanism experiments"
mechanism/single/factorgrad_full/kitchen,factorgrad_full,mipnerf360,kitchen,single,31.657155990600586,0.9271813631057739,0.1288982778787613,283.0,243.98528072901286,,12086.0,7103.16162109375,379779.0,mechanism,logs/train/mechanism/single/factorgrad_full/kitchen/curves.csv.xz,"Gradient, topology and runtime mechanism experiments"
mechanism/single/factorgrad_full/drjohnson,factorgrad_full,db,drjohnson,single,29.523008346557617,0.8973713517189026,0.27934107184410095,139.0,125.69454627903595,,7824.0,4795.3623046875,244949.0,mechanism,logs/train/mechanism/single/factorgrad_full/drjohnson/curves.csv.xz,"Gradient, topology and runtime mechanism experiments"
mechanism/single/factorgrad_full/bicycle,factorgrad_full,mipnerf360,bicycle,single,24.719646453857422,0.7109250426292419,0.3140367269515991,238.0,184.9415782287295,,8260.0,5497.13330078125,537339.0,mechanism,logs/train/mechanism/single/factorgrad_full/bicycle/curves.csv.xz,"Gradient, topology and runtime mechanism experiments"
